,latitude,longitude,defaut_36mois
6480,43.1244,5.92755,0.0
6481,48.9167,2.2833,0.0
6482,49.5271,1.0526333333333333,0.0
6483,48.8846,2.2697,0.0
6484,47.2798,-0.7493181818181818,0.0
6485,49.2058,1.134185,0.0
6486,48.6734,2.32365,0.0
6487,48.9387,2.4614,0.0
6488,50.633,3.0586,0.0
6489,43.4028,3.6928,0.0
6490,48.8157,2.3849,0.0
6491,48.8117,2.4394,0.0
6492,48.9194,2.2748,0.0
6493,49.0016,2.0969,0.0
6494,48.6511,2.4141,0.0
6495,49.5801,1.1612235294117648,0.0
6496,48.821,2.2772,0.0
6497,44.8098,-0.78345,0.0
6498,44.9915,-0.3955863636363636,0.0
6499,48.9098,2.4501,0.0
6500,48.821,2.2772,0.0
6501,43.6139,3.8106,0.0
6502,43.7641,7.4821,0.0
6503,49.0044,2.517,0.0
6504,49.2754,1.2624777777777778,0.0
6505,49.4938,0.1077,0.0
6506,49.351,2.2507333333333333,0.0
6507,43.6043,1.4437,0.0
6508,48.892,2.2067,0.0
6509,48.8967,2.2567,0.0
6510,48.9094,4.40515,0.0
6511,43.5766,7.0191,0.0
6512,49.3399,2.483916666666667,0.0
6513,43.6109,3.8764,0.0
6514,43.7407,4.267250000000001,0.0
6515,42.6398,2.964916666666667,0.0
6516,43.7641,7.4821,0.0
6517,49.0622,4.326557142857142,0.0
6518,46.1952,6.24655,0.0
6519,49.0622,4.326557142857142,0.0
6520,44.3368,4.86796,0.0
6521,48.8138,2.235,0.0
6522,43.4549,5.4691,0.0
6523,43.5647,3.9503,0.0
6524,45.8521,5.3768714285714285,0.0
6525,49.0622,4.326557142857142,0.0
6526,48.8423,2.1823,0.0
6527,49.2977,6.047166666666667,0.0
6528,48.9539,4.3672,0.0
6529,47.3167,5.0167,0.0
6530,45.5495,4.32435,0.0
6531,48.7939,2.3599,0.0
6532,45.7869,4.9251,0.0
6533,48.8835,2.33535,0.0
6534,47.8667,2.1167,0.0
6535,43.9294,4.9954,0.0
6536,48.7461,2.3527,0.0
6537,48.2928,-1.615222222222222,0.0
6538,49.3823,5.95,0.0
6539,50.633,3.01025,0.0
6540,47.4237,1.2076833333333334,0.0
6541,49.3472,6.263627272727273,0.0
6542,47.2173,-1.5534,0.0
6543,48.7043,6.21095,0.0
6544,45.8356,4.615666666666667,0.0
6545,48.7987,2.0681,0.0
6546,48.7273,2.554733333333333,0.0
6547,48.8354,2.63,0.0
6548,46.6045,4.852817647058823,0.0
6549,50.6083,2.9566,0.0
6550,46.1952,6.24655,0.0
6551,45.628,4.7282125,0.0
6552,48.8695,2.0573,0.0
6553,47.3163,5.181875,0.0
6554,48.7872,2.4033,0.0
6555,43.5766,7.0191,0.0
6556,48.7682,3.0839100000000004,0.0
6557,48.8534,2.3641500000000004,0.0
6558,45.7485,4.84925,0.0
6559,45.9082,5.167341666666666,0.0
6560,51.0344,2.3768,0.0
6561,49.035,2.689376923076923,0.0
6562,50.6498,2.8781,0.0
6563,43.3459,-1.584,0.0
6564,49.5349,5.660299999999999,0.0
6565,45.2834,4.4305875,0.0
6566,43.2876,5.3792,0.0
6567,44.8649,-0.5986,0.0
6568,48.8544,2.4827,0.0
6569,48.8354,2.2413,0.0
6570,47.9113,1.81162,0.0
6571,46.0735,-0.91398,0.0
6572,48.3007,4.0852,0.0
6573,47.5636,5.0703,0.0
6574,43.6109,3.8764,0.0
6575,47.2616,0.6030200000000001,0.0
6576,41.9189,8.7381,0.0
6577,50.5267,3.185225,0.0
6578,48.7842,1.9552,0.0
6579,48.7273,2.554733333333333,0.0
6580,48.6768,2.3484,0.0
6581,43.9294,4.9954,0.0
6582,47.2488,6.0182,0.0
6583,48.9382,2.13535,0.0
6584,43.4728,6.5664,0.0
6585,48.8544,1.9946,0.0
6586,43.8263,-0.5108,0.0
6587,49.2653,4.0285,0.0
6588,48.8967,2.2567,0.0
6589,45.9184,6.097099999999999,0.0
6590,43.1204,6.1286,0.0
6591,44.8404,-0.5805,0.0
6592,48.4898,4.963266666666667,0.0
6593,48.8835,2.33535,0.0
6594,48.8017,3.934505263157895,0.0
6595,45.7744,4.7776,0.0
6596,49.05,2.06215,0.0
6597,43.4027,0.03195,0.0
6598,48.8835,2.33535,0.0
6599,45.3218,5.49985,0.0
6600,43.5858,7.1083,0.0
6601,43.2955,5.4006,0.0
6602,44.9043,-0.6607000000000001,0.0
6603,44.361,4.809900000000001,0.0
6604,50.372,3.5039,0.0
6605,45.7485,4.84925,0.0
6606,47.0093,-1.637225,0.0
6607,48.8138,2.235,0.0
6608,48.6348,2.5481,0.0
6609,45.9759,6.111592307692307,0.0
6610,48.8534,2.3466,0.0
6611,48.9833,2.2333,0.0
6612,48.8833,2.5,0.0
6613,48.8702,2.4991,0.0
6614,43.7031,7.2661,0.0
6615,45.3842,4.6932125000000005,0.0
6616,48.7956,2.308,0.0
6617,48.9167,2.2833,0.0
6618,44.1958,1.8092111111111109,0.0
6619,48.8835,2.33535,0.0
6620,49.555,0.12495,0.0
6621,48.6733,6.1528,0.0
6622,49.0805,-0.28534,0.0
6623,48.7448,2.487,0.0
6624,44.1454,-0.9441666666666668,0.0
6625,43.6843,-0.7216066666666666,0.0
6626,49.7495,4.65475,0.0
6627,44.1891,4.8438,0.0
6628,47.2668,-2.3379,0.0
6629,44.8056,-0.6324,0.0
6630,48.3903,-4.4863,0.0
6631,48.357,2.4952,0.0
6632,47.2488,6.0182,0.0
6633,51.0344,2.3768,0.0
6634,48.8157,2.3849,0.0
6635,48.7166,2.631866666666667,0.0
6636,48.9341,2.4358,0.0
6637,43.8994,4.7476,0.0
6638,48.9194,2.2748,0.0
6639,48.8322,2.35245,0.0
6640,48.8024,2.2935,0.0
6641,45.7751,4.8369,0.0
6642,47.2668,-2.3379,0.0
6643,44.711,-0.5311142857142858,0.0
6644,49.4938,0.1077,0.0
6645,48.8928,2.1331,0.0
6646,48.409,4.000166666666666,0.0
6647,48.8967,2.2567,0.0
6648,48.8138,2.235,0.0
6649,49.2074,3.353362962962964,0.0
6650,49.2345,3.898261538461538,0.0
6651,48.831,2.5484,0.0
6652,47.698,-2.769133333333333,0.0
6653,43.3929,5.2359,0.0
6654,44.0176,1.3542,1.0
6655,48.4987,5.90676923076923,0.0
6656,48.6942,2.5114,0.0
6657,48.5794,-2.0598,0.0
6658,43.6574,-1.0254222222222222,0.0
6659,48.9188,2.254,0.0
6660,49.0549,5.843271428571429,0.0
6661,49.5369,0.5497083333333334,0.0
6662,50.5988,3.0906,0.0
6663,48.9479,2.2474,0.0
6664,48.8534,2.3245500000000003,0.0
6665,49.9898,2.36145,0.0
6666,48.8667,2.4167,0.0
6667,48.6129,2.3777,0.0
6668,,,0.0
6669,48.849,2.718066666666666,0.0
6670,43.2543,5.4057,0.0
6671,48.7872,2.4033,0.0
6672,48.8534,2.3245500000000003,0.0
6673,48.8835,2.33535,0.0
6674,45.3099,1.385,0.0
6675,46.1631,-1.1522,0.0
6676,44.4491,1.4366,0.0
6677,48.0806,-4.32002,0.0
6678,45.2565,5.407146666666667,0.0
6679,47.0977,-1.39578,0.0
6680,43.8054,-1.0688,0.0
6681,43.2966,-0.3011999999999999,0.0
6682,43.6281,1.5307,0.0
6683,48.1415,2.6517857142857144,0.0
6684,48.4074,1.053175,0.0
6685,48.8702,2.4991,0.0
6686,47.3469,-1.28905,0.0
6687,49.1859,-0.3591,0.0
6688,48.2183,-1.7276,0.0
6689,48.8642,2.4432,0.0
6690,43.3475,5.464,0.0
6691,46.8851,0.2165571428571428,0.0
6692,48.8642,2.4432,0.0
6693,48.6768,2.3484,0.0
6694,48.8534,2.3466,0.0
6695,43.1244,5.9284,0.0
6696,49.2653,4.0285,0.0
6697,48.8835,2.33535,0.0
6698,44.274,-1.17646,0.0
6699,47.2712,-1.6236,0.0
6700,48.8835,2.33535,0.0
6701,48.8835,2.33535,0.0
6702,48.9899,2.16235,0.0
6703,48.6833,2.131266666666667,0.0
6704,48.8642,2.4432,0.0
6705,43.4824,1.14578,0.0
6706,49.4313,3.984741176470589,0.0
6707,49.582,3.525714285714286,0.0
6708,48.112,-1.6743,0.0
6709,47.2173,-1.5534,0.0
6710,49.4572,6.118157142857143,0.0
6711,49.5349,5.660299999999999,0.0
6712,48.8222,2.1122,0.0
6713,48.7054,2.4504,0.0
6714,47.8885,7.2286,0.0
6715,43.4824,1.14578,0.0
6716,49.3331,1.0941,0.0
6717,49.1191,6.1727,0.0
6718,48.8534,2.3641500000000004,0.0
6719,48.9482,2.1917,0.0
6720,49.6869,3.39751875,0.0
6721,48.5839,7.7455,0.0
6722,48.6817,2.1589666666666667,0.0
6723,43.0917,5.8247,1.0
6724,49.9,2.3,0.0
6725,43.2256,-0.6442473684210527,0.0
6726,43.2488,5.5902,0.0
6727,48.8036,2.1342,0.0
6728,50.3153,2.688,1.0
6729,49.6143,3.5761192307692307,0.0
6730,44.8404,-0.5805,0.0
6731,46.237,5.0619000000000005,0.0
6732,48.7167,1.9508,0.0
6733,43.6043,1.4437,0.0
6734,45.3205,5.923966666666667,0.0
6735,43.3852,5.712400000000001,0.0
6736,44.7736,-0.6139,0.0
6737,48.8982,2.5791,0.0
6738,50.7239,3.1612,0.0
6739,50.838,1.9735125,0.0
6740,43.7436,4.2202,0.0
6741,49.0748,6.248025,0.0
6742,43.9361,5.0997,0.0
6743,48.8534,2.3736,0.0
6744,48.6348,2.5481,0.0
6745,49.1982,2.21214,0.0
6746,43.6043,1.4437,0.0
6747,45.7687,4.9588,0.0
6748,48.7842,1.9552,0.0
6749,48.8344,1.88745,0.0
6750,48.7533,2.2967,0.0
6751,48.85,2.5,0.0
6752,49.9148,2.205728571428572,0.0
6753,44.9205,-0.4036499999999999,0.0
6754,48.7649,1.925,0.0
6755,50.6083,2.9566,0.0
6756,48.9258,2.4453,0.0
6757,48.7649,1.925,0.0
6758,48.8534,2.3736,0.0
6759,44.9173,0.3520818181818181,0.0
6760,47.8833,1.80255,0.0
6761,43.2789,5.4152,0.0
6762,49.05,1.1761896551724136,0.0
6763,48.6942,2.5114,0.0
6764,44.9915,-0.3955863636363636,0.0
6765,46.2073,4.3155833333333335,0.0
6766,48.7872,2.4033,0.0
6767,48.9167,2.2833,0.0
6768,48.7054,2.4504,0.0
6769,48.8833,2.5333,0.0
6770,48.7927,2.4657,0.0
6771,48.9258,2.4453,0.0
6772,47.5014,-1.5231833333333336,0.0
6773,48.8408,2.1565,0.0
6774,43.6043,1.4437,0.0
6775,43.3445,5.38,0.0
6776,43.4028,3.6928,0.0
6777,48.5794,-2.0598,0.0
6778,43.6497,1.32912,0.0
6779,43.648,3.8014,0.0
6780,45.5394,5.78334,0.0
6781,45.3187,5.6442,0.0
6782,48.9064,1.2889166666666667,0.0
6783,49.1566,4.047378947368421,0.0
6784,49.2653,4.0285,0.0
6785,47.2173,-1.5534,0.0
6786,43.3445,5.38,0.0
6787,49.2167,4.05,0.0
6788,43.2955,5.4006,0.0
6789,47.2173,-1.5534,0.0
6790,45.4737,4.712314285714285,0.0
6791,43.8366,4.3579,0.0
6792,43.5687,5.3557,0.0
6793,43.7913,7.223542857142857,0.0
6794,43.253,-0.1178799999999999,0.0
6795,48.8534,2.3682,0.0
6796,50.633,3.0586,0.0
6797,43.9294,4.9954,0.0
6798,43.3112,-0.3558,0.0
6799,49.05,2.06215,0.0
6800,48.9258,2.4453,0.0
6801,49.3331,1.0941,0.0
6802,43.2955,5.4006,0.0
6803,49.4097,1.0901,0.0
6804,44.8417,1.7250941176470589,0.0
6805,49.3965,0.7031,0.0
6806,43.6301,5.16435,0.0
6807,49.415,2.0725875,0.0
6808,43.6109,3.8764,0.0
6809,48.8944,2.4093,0.0
6810,49.4699,6.24263076923077,0.0
6811,48.8534,2.3466,0.0
6812,45.1862,-1.0414,0.0
6813,44.9441,4.72855,0.0
6814,45.5756,5.92435,0.0
6815,45.1768,5.6939,0.0
6816,48.8058,2.4204,0.0
6817,48.8534,2.3641500000000004,0.0
6818,43.1076,3.0865,0.0
6819,48.8534,2.3736,0.0
6820,48.9018,2.4893,0.0
6821,50.6667,3.05,0.0
6822,45.8137,5.057042857142856,0.0
6823,49.5024,0.8801083333333333,0.0
6824,45.9004,5.950722222222222,0.0
6825,50.105,3.4669,0.0
6826,47.2151,-1.4480499999999998,0.0
6827,43.1244,5.9284,0.0
6828,50.5221,3.109175,0.0
6829,50.6693,2.9705,0.0
6830,48.7029,2.4136,0.0
6831,46.9176,-1.8766333333333327,0.0
6832,43.7956,4.01199375,0.0
6833,43.5851,5.0027,0.0
6834,49.0549,5.843271428571429,0.0
6835,48.9496,2.5684,0.0
6836,48.8534,2.3641500000000004,0.0
6837,43.2907,5.4384,0.0
6838,48.1974,3.284683333333333,0.0
6839,48.8386,2.4158,0.0
6840,49.4865,1.90295,0.0
6841,48.8534,2.3655,0.0
6842,43.1826,6.02938,0.0
6843,49.2192,6.151025000000001,0.0
6844,48.8534,2.35245,0.0
6845,43.1244,5.9284,0.0
6846,47.3312,-1.6163500000000002,0.0
6847,49.503,0.24308,0.0
6848,44.7963,-0.4740333333333333,0.0
6849,47.2611,0.474325,0.0
6850,45.9715,-0.82467,0.0
6851,49.0107,2.0403,0.0
6852,47.2173,-1.5534,1.0
6853,49.0464,3.390152173913044,0.0
6854,48.8036,2.1342,0.0
6855,47.2751,-2.2179,0.0
6856,43.6043,1.4437,0.0
6857,47.3477,0.55976,0.0
6858,49.2653,4.0285,0.0
6859,47.3948,0.704,0.0
6860,43.578,7.0545,0.0
6861,,,0.0
6862,50.633,3.0586,0.0
6863,42.7877,3.0366,0.0
6864,43.6635,7.1479,0.0
6865,45.766,4.8795,0.0
6866,48.8534,2.3655,0.0
6867,,,0.0
6868,50.633,3.0586,0.0
6869,48.9396,2.723736363636364,0.0
6870,43.2907,5.4384,0.0
6871,44.8404,-0.5805,0.0
6872,43.7607,1.068107142857143,0.0
6873,49.2989,6.1,0.0
6874,48.9167,2.2833,0.0
6875,45.9897,4.689933333333333,0.0
6876,44.9081,-0.48745,0.0
6877,48.8534,2.3466,0.0
6878,49.2653,4.0285,0.0
6879,48.6031,5.687315,0.0
6880,49.4833,1.05,0.0
6881,45.146,5.7144,0.0
6882,48.9065,2.3334,0.0
6883,,,0.0
6884,48.8322,2.35245,0.0
6885,44.3945,-1.1672,1.0
6886,48.6595,2.327833333333333,0.0
6887,43.5337,-1.17755,0.0
6888,50.4896,2.844675,0.0
6889,49.5299,0.940625,0.0
6890,48.8534,2.3376,0.0
6891,49.4938,0.1077,0.0
6892,48.8534,2.3655,0.0
6893,48.5248,2.5538000000000003,0.0
6894,47.3825,6.483035294117648,0.0
6895,43.46,5.2486,0.0
6896,48.8667,2.7050000000000005,0.0
6897,48.8534,2.35245,0.0
6898,48.3007,4.0852,0.0
6899,43.648,3.8014,0.0
6900,48.8322,2.35245,0.0
6901,44.2295,0.69205,0.0
6902,43.4101,5.3084,0.0
6903,48.8816,6.394455172413793,0.0
6904,44.8716,-0.6769,0.0
6905,42.6976,2.8954,0.0
6906,47.238,-1.278875,0.0
6907,43.2955,5.4006,0.0
6908,44.5718,-0.2009833333333333,0.0
6909,48.8534,2.3736,0.0
6910,48.4105,7.651050000000001,0.0
6911,50.5143,2.9079,0.0
6912,42.6976,2.8954,0.0
6913,48.7179,2.4934,0.0
6914,43.6301,5.16435,0.0
6915,43.5283,5.4497,0.0
6916,49.035,2.689376923076923,0.0
6917,48.8834,2.2389,0.0
6918,48.9065,2.3334,0.0
6919,48.9782,2.0074,0.0
6920,43.2558,-1.0454735294117647,0.0
6921,47.3167,5.0167,0.0
6922,48.8939,2.2886,0.0
6923,48.7889,2.2708,0.0
6924,48.8667,2.7050000000000005,0.0
6925,,,0.0
6926,45.7231,5.950481818181817,0.0
6927,49.0167,2.2667,0.0
6928,48.96,1.85962,0.0
6929,48.8534,2.3466,0.0
6930,48.9472,3.122385714285714,0.0
6931,49.0716,2.1845,0.0
6932,48.8138,2.235,0.0
6933,44.8985,1.5180111111111112,0.0
6934,43.8078,7.127414285714286,0.0
6935,43.6635,7.1479,0.0
6936,43.3412,3.214,0.0
6937,48.8523,8.036766666666667,0.0
6938,48.2266,4.028475,0.0
6939,48.0806,-4.32002,0.0
6940,48.6348,2.3083,0.0
6941,48.8534,2.3443500000000004,0.0
6942,48.7479,2.3925,0.0
6943,48.7015,1.3668590909090907,0.0
6944,47.2173,-1.5534,0.0
6945,43.5624,0.6036222222222222,0.0
6946,44.1443,4.1594750000000005,0.0
6947,48.8498,2.5627,0.0
6948,49.3167,2.5968,0.0
6949,43.2955,5.4006,0.0
6950,48.8952,1.86475,0.0
6951,46.1631,-1.1522,0.0
6952,45.9004,5.950722222222222,0.0
6953,43.6997,1.5134,0.0
6954,48.5575,7.6825,0.0
6955,46.1631,-1.1522,0.0
6956,49.0272,1.89245,0.0
6957,47.7614,7.1522875,0.0
6958,44.9118,-0.7576,0.0
6959,44.8,-1.15,0.0
6960,45.1787,5.7148,0.0
6961,46.1631,-1.1522,0.0
6962,49.3467,6.1335,0.0
6963,48.8498,2.5627,0.0
6964,48.8534,2.3682,0.0
6965,48.8024,2.2935,0.0
6966,44.6459,5.055904166666667,0.0
6967,43.217,2.38095,0.0
6968,48.8125,2.0486,0.0
6969,43.6221,6.73015,0.0
6970,49.0095,1.7999454545454543,0.0
6971,49.0981,2.547925,0.0
6972,45.0841,5.120525,0.0
6973,48.6768,2.3484,0.0
6974,48.7842,1.9552,0.0
6975,47.3369,5.0089,0.0
6976,44.8716,-0.6769,0.0
6977,44.8404,-0.5805,0.0
6978,49.1783,2.2869,0.0
6979,48.8534,2.3682,0.0
6980,47.2173,-1.5534,0.0
6981,43.1247,6.0103,0.0
6982,45.1862,-1.0414,0.0
6983,47.0631,0.0087461538461538,0.0
6984,45.0418,-0.8235833333333332,0.0
6985,48.7651,2.2665,0.0
6986,49.2351,6.273425,0.0
6987,47.9029,1.9039,0.0
6988,48.8534,2.35245,0.0
6989,48.8534,2.3682,0.0
6990,44.9328,4.8737,0.0
6991,45.7485,4.84865,0.0
6992,43.2543,5.4057,0.0
6993,43.9483,4.8089,0.0
6994,48.765,2.3961,0.0
6995,48.7939,2.3599,0.0
6996,48.8534,2.3655,0.0
6997,48.8939,2.2886,0.0
6998,50.332,1.848475,0.0
6999,49.9,2.3,0.0
7000,43.6043,1.4437,0.0
7001,49.0638,6.1543,0.0
7002,49.2818,1.749,0.0
7003,41.9189,8.7381,0.0
7004,45.755,4.7881,0.0
7005,46.0316,4.792544444444444,0.0
7006,48.8354,2.2413,0.0
7007,49.4487,3.3871222222222226,0.0
7008,49.582,3.525714285714286,0.0
7009,48.7132,6.1666,0.0
7010,47.5491,7.330649999999999,0.0
7011,43.455,5.0143,0.0
7012,49.0638,6.1543,0.0
7013,48.4735,2.7235666666666667,0.0
7014,43.2708,5.3821,0.0
7015,48.99,2.258,0.0
7016,44.9107,-0.62945,0.0
7017,47.3167,5.0167,0.0
7018,48.8036,2.1342,0.0
7019,48.892,2.2067,0.0
7020,49.2433,6.189675,0.0
7021,48.6784,6.3699,0.0
7022,50.2229,3.201983333333333,0.0
7023,43.6673,4.021050000000001,0.0
7024,48.9479,2.2474,0.0
7025,49.2818,1.749,0.0
7026,47.2173,-1.5534,0.0
7027,49.1679,-0.157125,0.0
7028,48.8036,2.1342,0.0
7029,48.3451,2.9740333333333333,0.0
7030,46.1631,-1.1522,0.0
7031,47.3467,5.389705555555556,0.0
7032,48.7149,6.353533333333333,0.0
7033,48.7682,3.0839100000000004,0.0
7034,43.5552,3.30327,0.0
7035,45.8357,4.845716666666667,0.0
7036,48.0088,7.387266666666666,0.0
7037,44.8404,-0.5805,0.0
7038,43.6043,1.4437,0.0
7039,43.8366,4.3579,0.0
7040,48.9761,2.04475,0.0
7041,47.4,2.8368571428571427,0.0
7042,48.7166,2.631866666666667,0.0
7043,43.8058,4.667566666666667,0.0
7044,48.6106,2.4943,0.0
7045,44.8306,-0.5147,0.0
7046,44.7736,-0.6139,0.0
7047,48.119,-1.7563,0.0
7048,48.9833,2.6406,0.0
7049,43.9177,-0.4878117647058823,0.0
7050,43.3112,-0.3558,0.0
7051,48.9188,2.254,0.0
7052,44.1381,4.805149999999999,0.0
7053,45.0113,-0.5322,0.0
7054,48.7889,2.2708,0.0
7055,50.334,3.996811111111111,0.0
7056,43.6043,1.4437,0.0
7057,47.0977,-1.39578,0.0
7058,43.6423,5.0948,0.0
7059,49.4431,1.0993,0.0
7060,48.5895,2.4693,0.0
7061,47.911,-2.392636363636364,0.0
7062,48.8453,2.7977,0.0
7063,47.2611,0.474325,0.0
7064,48.7437,2.62305,0.0
7065,43.1826,6.02938,0.0
7066,48.8534,2.3736,0.0
7067,48.4091,2.7018,0.0
7068,48.9414,1.99315,0.0
7069,49.1592,6.72415,0.0
7070,43.7913,7.223542857142857,0.0
7071,45.7474,4.7002500000000005,0.0
7072,48.7273,2.554733333333333,0.0
7073,45.7745,3.9975066666666654,0.0
7074,43.2908,5.8628,0.0
7075,48.9883,2.3434,0.0
7076,43.8817,4.8549,0.0
7077,48.6437,1.8747,0.0
7078,43.6043,1.4437,0.0
7079,49.0272,1.89245,0.0
7080,49.0638,6.1543,0.0
7081,43.5513,3.7761,1.0
7082,45.8344,4.96575,0.0
7083,43.8902,-0.4971,0.0
7084,48.6143,2.4076,0.0
7085,50.7239,3.1612,0.0
7086,49.7221,4.7190666666666665,0.0
7087,49.5349,5.660299999999999,0.0
7088,46.8598,5.6789962962962965,0.0
7089,48.8544,2.4827,0.0
7090,48.5426,7.402871428571428,0.0
7091,49.536,0.18624,0.0
7092,49.0147,1.5516928571428572,0.0
7093,47.3948,0.704,0.0
7094,43.2829,5.3602,0.0
7095,45.4833,0.0289687499999999,0.0
7096,45.713,-0.349675,0.0
7097,45.9667,-0.9755,0.0
7098,48.928,2.3963,0.0
7099,48.6445,2.804846153846154,0.0
7100,48.8967,2.2567,0.0
7101,49.2653,4.0285,0.0
7102,44.9915,-0.3955863636363636,0.0
7103,48.6595,2.327833333333333,0.0
7104,48.8642,2.4432,0.0
7105,44.9915,-0.3955863636363636,0.0
7106,44.9118,-0.7576,0.0
7107,48.7461,2.3527,0.0
7108,48.6768,2.3484,0.0
7109,43.9774,4.9043,0.0
7110,48.9482,2.1917,0.0
7111,48.5839,7.7455,0.0
7112,49.4938,0.1077,0.0
7113,48.8702,2.4991,0.0
7114,47.2,0.9282181818181818,0.0
7115,43.46,5.2486,0.0
7116,48.7183,2.2498,0.0
7117,48.6106,2.4943,0.0
7118,43.5375,6.7485333333333335,0.0
7119,50.65,3.219275,0.0
7120,43.1826,6.02938,0.0
7121,48.9047,2.2469,0.0
7122,48.85,2.5,0.0
7123,43.4932,-1.473,0.0
7124,47.6756,-2.96885,0.0
7125,45.7485,4.83675,0.0
7126,48.5839,7.7455,0.0
7127,43.3026,5.3758,0.0
7128,43.2543,5.4057,0.0
7129,48.9806,2.1787,0.0
7130,49.5089,0.0845,0.0
7131,48.8162,2.3139,0.0
7132,44.8404,-0.5805,0.0
7133,45.766,4.8795,0.0
7134,44.6339,-1.04625,0.0
7135,43.578,7.0545,0.0
7136,47.1613,-1.28084,0.0
7137,45.7726,4.825,0.0
7138,44.9118,-0.7576,0.0
7139,49.4086,2.4426363636363635,0.0
7140,48.5964,2.4972,0.0
7141,44.9035,-0.517,0.0
7142,43.5887,1.3192,0.0
7143,43.0482,2.171089285714286,0.0
7144,48.8534,2.3245500000000003,0.0
7145,48.5279,1.4548058823529413,0.0
7146,49.7019,4.95326,0.0
7147,48.99,2.258,0.0
7148,43.6285,7.0953,0.0
7149,48.9002,2.3095,0.0
7150,43.9483,4.8089,0.0
7151,43.2829,5.3602,0.0
7152,43.1244,5.92755,0.0
7153,43.5993,-0.1215166666666666,0.0
7154,42.6976,2.8954,0.0
7155,49.0667,1.9097,0.0
7156,48.821,2.2772,0.0
7157,48.6833,2.3833,0.0
7158,44.6907,-0.37355,0.0
7159,48.9018,2.4893,0.0
7160,48.9967,6.216245161290322,0.0
7161,50.6828,3.0478,0.0
7162,48.5167,2.62415,0.0
7163,48.7533,2.2967,0.0
7164,48.5839,7.7455,0.0
7165,48.8667,2.7050000000000005,0.0
7166,44.0624,-0.8724000000000001,0.0
7167,45.9004,5.950722222222222,0.0
7168,45.6589,4.73625,0.0
7169,48.6768,2.3484,0.0
7170,47.2173,-1.5534,0.0
7171,48.7579,2.0514,0.0
7172,46.646,0.1649083333333333,0.0
7173,48.8544,2.4827,0.0
7174,43.2789,5.4152,0.0
7175,49.3656,4.150758333333333,0.0
7176,49.0245,1.0645363636363636,0.0
7177,46.6446,2.4858,0.0
7178,48.9065,2.3334,0.0
7179,47.5096,6.809733333333333,0.0
7180,49.4431,1.0993,0.0
7181,43.6043,1.4437,0.0
7182,48.3706,7.604341666666666,0.0
7183,43.2955,5.4006,0.0
7184,50.5375,2.9536,0.0
7185,48.7054,2.4504,0.0
7186,44.8404,-0.5805,0.0
7187,48.8534,2.3376,0.0
7188,43.6352,1.5452333333333332,0.0
7189,49.5319,5.8213,0.0
7190,45.7869,4.9251,0.0
7191,43.2955,5.4006,0.0
7192,48.121,3.27537,0.0
7193,48.9765,2.8615,0.0
7194,49.4938,0.1077,0.0
7195,48.8221,2.4122,0.0
7196,48.8354,2.2413,0.0
7197,48.8354,2.2413,0.0
7198,50.6083,2.9566,0.0
7199,48.7733,2.0739,0.0
7200,49.2567,2.4848,0.0
7201,49.4431,1.0993,0.0
7202,49.0577,2.53146,0.0
7203,48.569,2.4263250000000003,0.0
7204,43.315,-0.40415,0.0
7205,43.5513,7.0128,0.0
7206,48.6417,2.2742500000000003,0.0
7207,48.8534,2.3655,0.0
7208,45.8649,4.696478571428571,0.0
7209,47.9115,0.2061,0.0
7210,48.8534,2.3245500000000003,0.0
7211,49.0577,2.53146,0.0
7212,48.8714,2.2293,0.0
7213,43.4908,3.7848,0.0
7214,43.4667,-0.2290379310344827,0.0
7215,48.7685,2.4187,0.0
7216,43.6865,7.1038,0.0
7217,43.3021,5.4014,0.0
7218,44.4168,4.73775,0.0
7219,43.9483,4.8089,0.0
7220,48.9188,2.254,0.0
7221,48.3007,4.0852,0.0
7222,43.5678,3.9028,0.0
7223,45.7281,5.4638,0.0
7224,48.8714,2.2293,0.0
7225,43.6109,3.8764,0.0
7226,48.4105,7.651050000000001,0.0
7227,48.2048,2.4350416666666668,1.0
7228,48.9065,2.3334,0.0
7229,48.6328,2.4405,0.0
7230,42.5593,2.38632,0.0
7231,,,0.0
7232,44.8404,-0.5805,0.0
7233,44.7552,-0.5486500000000001,0.0
7234,44.6339,-1.04625,0.0
7235,48.9479,2.2474,0.0
7236,48.7654,5.878125,0.0
7237,48.5287,5.10062,0.0
7238,47.454,0.8194500000000001,0.0
7239,44.0629,-1.2049166666666666,0.0
7240,48.7358,2.10195,0.0
7241,48.3007,4.0852,0.0
7242,48.6618,2.3534,0.0
7243,50.7239,3.1612,0.0
7244,43.2829,5.3602,0.0
7245,48.7273,2.554733333333333,0.0
7246,47.0873,6.085094117647059,0.0
7247,43.3412,3.214,0.0
7248,45.1787,5.7148,0.0
7249,48.6618,2.3534,0.0
7250,43.3999,-1.43745,0.0
7251,47.7846,-0.0668625,0.0
7252,48.7326,2.1617333333333333,0.0
7253,48.9065,2.3334,0.0
7254,47.3167,5.0167,0.0
7255,48.821,2.2772,0.0
7256,48.8534,2.31285,0.0
7257,48.5177,2.671925,0.0
7258,48.8534,2.3394000000000004,0.0
7259,47.6176,3.7469777777777775,1.0
7260,48.112,-1.6743,0.0
7261,47.2751,-2.2179,0.0
7262,45.5275,4.61316,0.0
7263,43.2955,5.4006,0.0
7264,48.9188,2.254,0.0
7265,50.7371,3.0788,0.0
